,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221
159,-17.601,-0.080,-71.756,62.465,-63.360,-1.527,-63.808,-43.535,63.188,-157.812,-3.497,-46.294,-23.528,-26.930,21.229,-32.275,-34.736,16.821,-51.946,9.429,-29.387,61.752,-59.795,41.652,59.482,-48.608,11.509,-63.775,70.927,-27.476,25.359,-2.602,22.837,-34.071,47.477,-33.757,-2.317,-22.398,99.496,-89.438,17.893,68.170,-58.765,109.564,-111.387,54.250,-33.740,47.149,-78.650,43.020,-52.794,43.129,-16.528,38.365,24.656,32.152,-16.220,58.373,-24.872,-28.064,58.350,-37.561,27.893,-14.928,42.668,-27.440,99.885,-222.883,138.767,-12.116,59.006,-111.009,15.886,-8.860,6.925,3.506,38.091,-63.607,79.494,-3.381,22.844,15.022,64.091,-41.219,53.944,-26.263,64.852,79.210,-26.991,56.855,-19.654,65.106,-30.939,94.758,-5.707,73.897,3.103,79.198,-20.659,133.101,-68.057,111.229,-15.010,29.088,88.490,31.457,-23.131,182.940,-189.927,122.394,54.603,78.219,-25.295,196.420,-230.143,170.858,-58.701,88.200,36.159,26.039,34.402,67.512,3.445,72.572,12.208,144.969,-113.622,176.141,-141.956,142.994,-12.616,53.980,-1.604,112.715,-51.682,173.168,-192.999,189.548,-48.074,113.796,19.911,-4.726,22.395,54.628,5.957,33.741,-6.362,-23.561,59.688,-38.301,75.960,-5.069,86.198,-21.896,50.983,32.602,7.402,61.775,5.405,18.420,36.823,72.372,-4.400,70.990,23.968,116.609,-76.568,92.387,-38.661,19.357,15.624,23.649,14.213,12.064,70.215,-33.089,121.792,-39.869,39.958,17.941,77.806,-7.270,102.594,7.169,138.163,-94.247,74.299,20.634,51.421,109.437,-101.488,149.939,6.610,101.586,108.198,61.537,52.927,101.092,61.539,41.196,37.188,36.546,142.340,-106.199,125.716,-34.759,73.688,13.984,58.216,48.406,-10.367,54.542,-18.565,79.469,54.468,-75.739,-0.675,0.003,-0.000,9050.743,648.071,8.584
160,-35.185,-0.161,-143.445,124.871,-126.661,-3.053,-127.557,-87.029,126.317,-315.477,-6.990,-92.545,-47.034,-53.835,42.438,-64.520,-69.440,33.626,-103.844,18.849,-58.747,123.445,-119.534,83.264,118.909,-97.171,23.007,-127.491,141.787,-54.926,50.693,-5.202,45.653,-68.111,94.911,-67.482,-4.631,-44.775,198.899,-178.793,35.769,136.277,-117.475,219.025,-222.669,108.449,-67.448,94.255,-157.227,85.999,-105.539,86.218,-33.040,76.694,49.288,64.274,-32.426,116.691,-49.721,-56.102,116.646,-75.087,55.760,-29.843,85.297,-54.854,199.676,-445.557,277.404,-24.221,117.957,-221.914,31.758,-17.712,13.844,7.008,76.147,-127.155,158.914,-6.759,45.668,30.031,128.122,-82.400,107.838,-52.502,129.644,158.346,-53.957,113.656,-39.289,130.151,-61.848,189.428,-11.408,147.725,6.203,158.321,-41.298,266.078,-136.051,222.354,-30.007,58.149,176.897,62.885,-46.241,365.709,-379.677,244.673,109.156,156.365,-50.567,392.657,-460.070,341.556,-117.348,176.318,72.284,52.055,68.772,134.960,6.888,145.077,24.404,289.802,-227.138,352.117,-283.779,285.854,-25.219,107.910,-3.207,225.325,-103.316,346.175,-385.819,378.920,-96.103,227.487,39.802,-9.448,44.770,109.205,11.909,67.450,-12.718,-47.101,119.319,-76.566,151.850,-10.133,172.316,-43.771,101.918,65.173,14.797,123.492,10.805,36.823,73.611,144.677,-8.796,141.914,47.913,233.109,-153.064,184.687,-77.286,38.695,31.234,47.277,28.413,24.118,140.364,-66.146,243.470,-79.702,79.879,35.865,155.539,-14.533,205.092,14.331,276.196,-188.405,148.528,41.249,102.795,218.771,-202.881,299.738,13.215,203.078,216.295,123.016,105.804,202.090,123.020,82.354,74.341,73.057,284.548,-212.298,251.315,-69.486,147.307,27.955,116.378,96.766,-20.724,109.034,-37.112,158.864,108.885,-151.408,-1.350,0.006,-0.000,18093.031,1295.536,17.159
161,-69.153,-0.316,-281.931,245.424,-248.942,-6.001,-250.703,-171.050,248.266,-620.045,-13.739,-181.891,-92.442,-105.808,83.408,-126.808,-136.479,66.089,-204.097,37.046,-115.462,242.622,-234.934,163.649,233.707,-190.981,45.218,-250.573,278.671,-107.953,99.634,-10.225,89.728,-133.867,186.539,-132.630,-9.102,-88.001,390.921,-351.404,70.301,267.842,-230.889,430.476,-437.639,213.148,-132.564,185.250,-309.018,169.025,-207.428,169.454,-64.937,150.736,96.873,126.325,-63.730,229.347,-97.722,-110.264,229.258,-147.578,109.592,-58.654,167.644,-107.811,392.448,-875.708,545.215,-47.604,231.835,-436.154,62.418,-34.811,27.210,13.773,149.660,-249.912,312.333,-13.285,89.756,59.023,251.814,-161.951,211.948,-103.188,254.804,311.217,-106.049,223.382,-77.220,255.801,-121.558,372.307,-22.422,290.342,12.191,311.168,-81.168,522.955,-267.398,437.019,-58.976,114.288,347.677,123.596,-90.882,718.773,-746.226,480.885,214.537,307.324,-99.384,771.736,-904.232,671.302,-230.638,346.539,142.069,102.309,135.165,265.253,13.537,285.137,47.964,569.583,-446.421,692.058,-557.746,561.823,-49.566,212.089,-6.303,442.859,-203.059,680.379,-758.296,744.737,-188.882,447.107,78.229,-18.569,87.992,214.634,23.405,132.567,-24.996,-92.573,234.513,-150.484,298.449,-19.917,338.674,-86.029,200.313,128.092,29.083,242.714,21.237,72.372,144.677,284.352,-17.288,278.920,94.170,458.157,-300.836,362.988,-151.899,76.052,61.388,92.918,55.844,47.401,275.875,-130.006,478.521,-156.648,156.996,70.491,305.699,-28.563,403.093,28.166,542.842,-370.295,291.920,81.071,202.035,429.978,-398.747,589.112,25.972,399.133,425.110,241.778,207.950,397.192,241.785,161.860,146.112,143.588,559.256,-417.256,493.941,-136.569,289.519,54.943,228.731,190.186,-40.731,214.298,-72.941,312.235,214.006,-297.580,-2.654,0.012,-0.000,35560.429,2546.274,33.725
162,4.204,0.019,17.140,-14.921,15.135,0.365,15.242,10.399,-15.094,37.696,0.835,11.058,5.620,6.433,-5.071,7.709,8.297,-4.018,12.408,-2.252,7.020,-14.751,14.283,-9.949,-14.209,11.611,-2.749,15.234,-16.942,6.563,-6.057,0.622,-5.455,8.139,-11.341,8.063,0.553,5.350,-23.767,21.364,-4.274,-16.284,14.037,-26.171,26.607,-12.959,8.059,-11.263,18.787,-10.276,12.611,-10.302,3.948,-9.164,-5.889,-7.680,3.875,-13.943,5.941,6.704,-13.938,8.972,-6.663,3.566,-10.192,6.555,-23.859,53.240,-33.147,2.894,-14.095,26.517,-3.795,2.116,-1.654,-0.837,-9.099,15.194,-18.989,0.808,-5.457,-3.588,-15.309,9.846,-12.886,6.273,-15.491,-18.921,6.447,-13.581,4.695,-15.552,7.390,-22.635,1.363,-17.652,-0.741,-18.918,4.935,-31.794,16.257,-26.569,3.586,-6.948,-21.137,-7.514,5.525,-43.699,45.368,-29.236,-13.043,-18.684,6.042,-46.919,54.974,-40.813,14.022,-21.068,-8.637,-6.220,-8.218,-16.126,-0.823,-17.335,-2.916,-34.629,27.141,-42.075,33.909,-34.157,3.013,-12.894,0.383,-26.924,12.345,-41.365,46.102,-45.277,11.483,-27.182,-4.756,1.129,-5.350,-13.049,-1.423,-8.060,1.520,5.628,-14.258,9.149,-18.145,1.211,-20.590,5.230,-12.178,-7.788,-1.768,-14.756,-1.291,-4.400,-8.796,-17.288,1.051,-16.957,-5.725,-27.854,18.290,-22.068,9.235,-4.624,-3.732,-5.649,-3.395,-2.882,-16.772,7.904,-29.092,9.524,-9.545,-4.286,-18.585,1.737,-24.507,-1.712,-33.003,22.513,-17.748,-4.929,-12.283,-26.141,24.242,-35.816,-1.579,-24.266,-25.845,-14.699,-12.643,-24.148,-14.700,-9.840,-8.883,-8.730,-34.001,25.368,-30.030,8.303,-17.602,-3.340,-13.906,-11.563,2.476,-13.029,4.435,-18.983,-13.011,18.092,0.161,-0.001,0.000,-2161.945,-154.804,-2.050
163,-67.832,-0.310,-276.545,240.736,-244.187,-5.886,-245.914,-167.782,243.524,-608.201,-13.477,-178.416,-90.676,-103.787,81.815,-124.386,-133.872,64.827,-200.199,36.338,-113.257,237.988,-230.446,160.523,229.243,-187.333,44.354,-245.787,273.348,-105.891,97.731,-10.030,88.014,-131.310,182.976,-130.096,-8.928,-86.320,383.453,-344.692,68.958,262.726,-226.478,422.254,-429.279,209.076,-130.032,181.712,-303.115,165.796,-203.466,166.218,-63.696,147.857,95.022,123.912,-62.512,224.966,-95.856,-108.158,224.879,-144.759,107.499,-57.533,164.441,-105.752,384.952,-858.980,534.801,-46.695,227.407,-427.823,61.226,-34.146,26.690,13.510,146.801,-245.138,306.367,-13.031,88.042,57.896,247.004,-158.857,207.899,-101.217,249.937,305.273,-104.023,219.115,-75.745,250.915,-119.236,365.195,-21.994,284.796,11.958,305.224,-79.618,512.965,-262.290,428.671,-57.850,112.104,341.035,121.235,-89.146,705.043,-731.972,471.700,210.439,301.453,-97.486,756.995,-886.959,658.479,-226.232,339.919,139.355,100.355,132.583,260.186,13.279,279.690,47.048,558.703,-437.894,678.839,-547.092,551.091,-48.620,208.038,-6.182,434.399,-199.181,667.383,-743.811,730.511,-185.274,438.566,76.734,-18.214,86.311,210.534,22.958,130.035,-24.519,-90.804,230.033,-147.609,292.748,-19.536,332.204,-84.386,196.486,125.645,28.527,238.078,20.831,70.990,141.914,278.920,-16.957,273.593,92.371,449.405,-295.089,356.055,-148.997,74.599,60.215,91.143,54.777,46.496,270.605,-127.522,469.381,-153.655,153.997,69.144,299.860,-28.018,395.393,27.628,532.473,-363.222,286.344,79.522,198.176,421.764,-391.131,577.859,25.476,391.509,416.990,237.159,203.978,389.605,237.167,158.768,143.321,140.846,548.574,-409.285,484.505,-133.960,283.989,53.893,224.362,186.553,-39.953,210.204,-71.548,306.271,209.918,-291.896,-2.603,0.012,-0.000,34881.164,2497.636,33.081
164,-22.902,-0.105,-93.368,81.278,-82.443,-1.987,-83.026,-56.647,82.219,-205.343,-4.550,-60.237,-30.614,-35.041,27.623,-41.996,-45.198,21.887,-67.592,12.269,-38.238,80.350,-77.804,54.196,77.398,-63.248,14.975,-82.983,92.288,-35.751,32.996,-3.386,29.716,-44.333,61.777,-43.923,-3.014,-29.144,129.463,-116.376,23.282,88.702,-76.464,142.562,-144.934,70.589,-43.902,61.350,-102.339,55.977,-68.695,56.119,-21.505,49.920,32.082,41.836,-21.106,75.954,-32.363,-36.517,75.924,-48.874,36.294,-19.425,55.519,-35.704,129.969,-290.011,180.561,-15.765,76.778,-144.443,20.671,-11.529,9.011,4.561,49.563,-82.764,103.436,-4.400,29.725,19.547,83.394,-53.634,70.192,-34.173,84.384,103.067,-35.121,73.978,-25.573,84.715,-40.257,123.298,-7.426,96.154,4.037,103.051,-26.881,173.189,-88.555,144.729,-19.531,37.849,115.141,40.932,-30.098,238.039,-247.130,159.257,71.049,101.777,-32.914,255.579,-299.458,222.318,-76.381,114.764,47.050,33.882,44.763,87.845,4.483,94.430,15.884,188.631,-147.843,229.192,-184.711,186.061,-16.415,70.238,-2.087,146.663,-67.248,225.324,-251.128,246.637,-62.553,148.070,25.907,-6.150,29.141,71.081,7.751,43.903,-8.278,-30.658,77.664,-49.836,98.838,-6.596,112.160,-28.491,66.338,42.421,9.631,80.381,7.033,23.968,47.913,94.170,-5.725,92.371,31.187,151.730,-99.629,120.212,-50.305,25.186,20.330,30.772,18.494,15.698,91.362,-43.054,158.474,-51.878,51.993,23.345,101.240,-9.459,133.494,9.328,179.775,-122.632,96.676,26.849,66.909,142.397,-132.055,195.098,8.601,132.182,140.785,80.070,68.868,131.540,80.073,53.604,48.388,47.553,185.211,-138.184,163.580,-45.228,95.881,18.196,75.750,62.985,-13.489,70.970,-24.156,103.404,70.873,-98.551,-0.879,0.004,-0.000,11776.678,843.259,11.169
165,-111.422,-0.509,-454.256,395.435,-401.104,-9.669,-403.940,-275.600,400.015,-999.036,-22.137,-293.068,-148.945,-170.482,134.390,-204.318,-219.900,106.485,-328.848,59.689,-186.037,390.921,-378.533,263.677,376.556,-307.715,72.857,-403.731,449.003,-173.938,160.533,-16.475,144.573,-215.690,300.558,-213.697,-14.665,-141.790,629.864,-566.194,113.271,431.555,-372.015,693.597,-705.138,343.431,-213.591,298.481,-497.900,272.338,-334.214,273.030,-104.628,242.871,156.084,203.540,-102.684,369.531,-157.453,-177.661,369.388,-237.782,176.578,-94.504,270.113,-173.709,632.325,-1410.968,878.468,-76.702,373.540,-702.745,100.570,-56.089,43.841,22.192,241.137,-402.666,503.241,-21.405,144.618,95.100,405.730,-260.940,341.497,-166.259,410.549,501.443,-170.869,359.921,-124.419,412.155,-195.859,599.872,-36.127,467.808,19.643,501.364,-130.781,842.601,-430.840,704.139,-95.024,184.144,560.188,199.142,-146.433,1158.109,-1202.343,774.818,345.670,495.170,-160.131,1243.446,-1456.927,1081.623,-371.611,558.354,228.906,164.844,217.782,427.384,21.812,459.421,77.281,917.730,-719.288,1115.066,-898.658,905.227,-79.863,341.724,-10.155,713.548,-327.176,1096.249,-1221.791,1199.944,-304.333,720.393,126.044,-29.919,141.775,345.825,37.712,213.596,-40.275,-149.156,377.855,-242.464,480.870,-32.090,545.682,-138.613,322.750,206.386,46.859,391.069,34.217,116.609,233.109,458.157,-27.854,449.405,151.730,738.197,-484.716,584.858,-244.744,122.537,98.910,149.713,89.977,76.375,444.498,-209.469,771.008,-252.395,252.957,113.577,492.552,-46.022,649.476,45.382,874.645,-596.631,470.350,130.624,325.525,692.793,-642.474,949.196,41.847,643.096,684.952,389.560,335.056,639.968,389.572,260.793,235.420,231.354,901.092,-672.295,795.853,-220.045,466.483,88.526,368.538,306.434,-65.627,345.283,-117.525,503.083,344.812,-479.471,-4.276,0.020,-0.000,57296.090,4102.637,54.340
166,73.162,0.334,298.274,-259.651,263.373,6.349,265.236,180.965,-262.658,655.989,14.536,192.435,97.800,111.942,-88.243,134.159,144.391,-69.920,215.929,-39.193,122.156,-256.687,248.553,-173.136,-247.255,202.052,-47.839,265.099,-294.825,114.211,-105.410,10.818,-94.930,141.627,-197.353,140.318,9.629,93.102,-413.582,371.775,-74.376,-283.369,244.273,-455.431,463.008,-225.504,140.249,-195.989,326.932,-178.823,219.452,-179.278,68.701,-159.474,-102.488,-133.648,67.424,-242.642,103.387,116.656,-242.548,156.133,-115.945,62.054,-177.362,114.061,-415.198,926.472,-576.821,50.364,-245.274,461.438,-66.036,36.829,-28.787,-14.572,-158.336,264.399,-330.439,14.055,-94.959,-62.445,-266.411,171.339,-224.234,109.170,-269.575,-329.258,112.196,-236.332,81.696,-270.630,128.605,-393.889,23.722,-307.173,-12.898,-329.206,85.874,-553.270,282.899,-462.353,62.395,-120.913,-367.831,-130.761,96.151,-760.439,789.484,-508.762,-226.974,-325.139,105.146,-816.473,956.649,-710.217,244.008,-366.627,-150.305,-108.240,-143.000,-280.630,-14.322,-301.666,-50.744,-602.601,472.300,-732.176,590.078,-594.391,52.440,-224.384,6.668,-468.531,214.831,-719.821,802.254,-787.909,199.832,-473.025,-82.763,19.646,-93.093,-227.076,-24.762,-140.252,26.445,97.939,-248.107,159.207,-315.750,21.071,-358.306,91.016,-211.925,-135.517,-30.769,-256.784,-22.468,-76.568,-153.064,-300.836,18.290,-295.089,-99.629,-484.716,318.275,-384.030,160.704,-80.461,-64.947,-98.305,-59.081,-50.149,-291.867,137.542,-506.261,165.728,-166.097,-74.577,-323.420,30.219,-426.460,-29.799,-574.311,391.761,-308.842,-85.770,-213.747,-454.903,421.862,-623.262,-27.478,-422.270,-449.754,-255.794,-220.005,-420.217,-255.801,-171.242,-154.582,-151.912,-591.676,441.444,-522.574,144.486,-306.303,-58.128,-241.990,-201.211,43.092,-226.720,77.169,-330.335,-226.411,314.831,2.808,-0.013,0.000,-37621.837,-2693.879,-35.681
167,-88.277,-0.403,-359.897,313.295,-317.786,-7.661,-320.033,-218.352,316.923,-791.516,-17.539,-232.192,-118.006,-135.069,106.474,-161.877,-174.222,84.366,-260.540,47.290,-147.393,309.718,-299.904,208.906,298.337,-243.796,57.723,-319.868,355.736,-137.807,127.187,-13.053,114.542,-170.887,238.126,-169.308,-11.619,-112.337,499.028,-448.584,89.743,341.912,-294.740,549.523,-558.666,272.093,-169.224,236.481,-394.476,215.768,-264.791,216.316,-82.895,192.421,123.662,161.260,-81.354,292.772,-124.747,-140.757,292.658,-188.390,139.899,-74.874,214.005,-137.626,500.978,-1117.880,695.992,-60.769,295.948,-556.771,79.679,-44.438,34.734,17.582,191.048,-319.024,398.707,-16.959,114.578,75.346,321.452,-206.738,270.561,-131.724,325.269,397.283,-135.376,285.158,-98.575,326.542,-155.175,475.266,-28.623,370.635,15.563,397.220,-103.615,667.575,-341.345,557.875,-75.286,145.893,443.825,157.776,-116.016,917.546,-952.591,613.872,273.867,392.313,-126.869,985.156,-1154.293,856.948,-294.420,442.372,181.358,130.602,172.544,338.608,17.281,363.990,61.228,727.098,-569.877,883.444,-711.988,717.193,-63.274,270.741,-8.046,565.329,-259.215,868.535,-967.999,950.690,-241.117,570.752,99.862,-23.704,112.326,273.990,29.878,169.228,-31.909,-118.173,299.366,-192.099,380.984,-25.424,432.332,-109.820,255.708,163.515,37.125,309.836,27.109,92.387,184.687,362.988,-22.068,356.055,120.212,584.858,-384.030,463.371,-193.905,97.084,78.365,118.614,71.287,60.510,352.167,-165.958,610.854,-199.968,200.413,89.985,390.239,-36.463,514.566,35.956,692.963,-472.699,372.649,103.491,257.907,548.886,-509.019,752.028,33.155,509.511,542.673,308.640,265.458,507.034,308.650,206.621,186.519,183.297,713.916,-532.646,630.537,-174.337,369.585,70.137,291.985,242.781,-51.995,273.561,-93.113,398.583,273.188,-379.875,-3.388,0.016,-0.000,45394.501,3250.434,43.052
168,36.941,0.169,150.605,-131.104,132.983,3.206,133.923,91.373,-132.622,331.223,7.339,97.165,49.382,56.522,-44.556,67.740,72.906,-35.304,109.027,-19.790,61.679,-129.607,125.500,-87.420,-124.844,102.021,-24.155,133.854,-148.864,57.668,-53.224,5.462,-47.932,71.511,-99.648,70.850,4.862,47.009,-208.827,187.717,-37.554,-143.079,123.339,-229.957,233.783,-113.862,70.815,-98.959,165.075,-90.292,110.806,-90.521,34.689,-80.522,-51.749,-67.482,34.044,-122.515,52.203,58.902,-122.468,78.835,-58.543,31.332,-89.554,57.592,-209.643,467.796,-291.250,25.430,-123.844,232.990,-33.343,18.596,-14.535,-7.358,-79.947,133.501,-166.846,7.097,-47.947,-31.530,-134.517,86.513,-113.221,55.122,-136.114,-166.250,56.650,-119.329,41.250,-136.647,64.935,-198.883,11.978,-155.098,-6.513,-166.224,43.360,-279.358,142.842,-233.452,31.505,-61.052,-185.726,-66.024,48.549,-383.963,398.628,-256.885,-114.604,-164.170,53.090,-412.256,483.034,-358.604,123.205,-185.118,-75.892,-54.653,-72.204,-141.696,-7.231,-152.318,-25.622,-304.267,238.475,-369.692,297.944,-300.122,26.478,-113.296,3.367,-236.572,108.473,-363.453,405.076,-397.833,100.899,-238.841,-41.789,9.920,-47.005,-114.656,-12.503,-70.816,13.353,49.452,-125.275,80.387,-159.429,10.639,-180.917,45.956,-107.005,-68.426,-15.536,-129.656,-11.344,-38.661,-77.286,-151.899,9.235,-148.997,-50.305,-244.744,160.704,-193.905,81.143,-40.626,-32.793,-49.636,-29.831,-25.321,-147.370,69.448,-255.622,83.680,-83.866,-37.656,-163.302,15.258,-215.329,-15.046,-289.982,197.809,-155.941,-43.307,-107.926,-229.691,213.008,-314.699,-13.874,-213.214,-227.091,-129.156,-111.085,-212.177,-129.160,-86.464,-78.052,-76.704,-298.750,222.895,-263.859,72.954,-154.659,-29.350,-122.186,-101.596,21.758,-114.476,38.965,-166.794,-114.320,158.965,1.418,-0.007,0.000,-18996.106,-1360.200,-18.016
169,-18.496,-0.084,-75.404,65.640,-66.581,-1.605,-67.052,-45.748,66.401,-165.835,-3.675,-48.648,-24.724,-28.299,22.308,-33.916,-36.502,17.676,-54.587,9.908,-30.881,64.891,-62.835,43.769,62.507,-51.079,12.094,-67.017,74.532,-28.873,26.648,-2.735,23.998,-35.804,49.891,-35.473,-2.434,-23.536,104.554,-93.986,18.803,71.636,-61.753,115.134,-117.050,57.008,-35.455,49.547,-82.649,45.207,-55.478,45.322,-17.368,40.315,25.909,33.787,-17.045,61.340,-26.137,-29.491,61.317,-39.471,29.311,-15.687,44.837,-28.835,104.963,-234.214,145.822,-12.732,62.006,-116.652,16.694,-9.311,7.277,3.684,40.028,-66.841,83.536,-3.553,24.006,15.786,67.349,-43.315,56.687,-27.598,68.149,83.237,-28.363,59.745,-20.653,68.416,-32.512,99.576,-5.997,77.654,3.261,83.224,-21.709,139.868,-71.517,116.884,-15.774,30.567,92.989,33.057,-24.307,192.241,-199.583,128.616,57.380,82.196,-26.581,206.406,-241.843,179.544,-61.686,92.684,37.997,27.363,36.151,70.944,3.621,76.262,12.828,152.339,-119.399,185.096,-149.173,150.263,-13.257,56.725,-1.686,118.446,-54.310,181.972,-202.812,199.185,-50.518,119.582,20.923,-4.966,23.534,57.405,6.260,35.456,-6.685,-24.759,62.722,-40.248,79.822,-5.327,90.581,-23.009,53.575,34.259,7.778,64.916,5.680,19.357,38.695,76.052,-4.624,74.599,25.186,122.537,-80.461,97.084,-40.626,20.341,16.419,24.852,14.936,12.678,73.785,-34.771,127.984,-41.896,41.990,18.853,81.761,-7.639,107.810,7.533,145.187,-99.038,78.076,21.683,54.036,115.000,-106.648,157.562,6.946,106.751,113.699,64.665,55.618,106.232,64.667,43.290,39.079,38.404,149.577,-111.598,132.108,-36.526,77.434,14.695,61.176,50.867,-10.894,57.315,-19.509,83.510,57.237,-79.590,-0.710,0.003,-0.000,9510.883,681.019,9.020
170,-14.929,-0.068,-60.865,52.984,-53.744,-1.296,-54.124,-36.927,53.598,-133.860,-2.966,-39.268,-19.957,-22.843,18.007,-27.376,-29.464,14.268,-44.062,7.998,-24.927,52.379,-50.719,35.330,50.454,-41.230,9.762,-54.096,60.162,-23.306,21.510,-2.207,19.371,-28.900,40.272,-28.633,-1.965,-18.998,84.395,-75.864,15.177,57.824,-49.846,92.934,-94.481,46.016,-28.619,39.993,-66.713,36.490,-44.781,36.583,-14.019,32.542,20.914,27.272,-13.758,49.513,-21.097,-23.805,49.494,-31.860,23.660,-12.663,36.192,-23.275,84.725,-189.054,117.705,-10.277,50.050,-94.160,13.475,-7.515,5.874,2.974,32.310,-53.953,67.429,-2.868,19.377,12.742,54.363,-34.963,45.757,-22.277,55.009,67.188,-22.895,48.225,-16.671,55.224,-26.243,80.376,-4.841,62.681,2.632,67.177,-17.523,112.899,-57.728,94.347,-12.732,24.673,75.059,26.683,-19.620,155.174,-161.101,103.817,46.316,66.347,-21.456,166.608,-195.212,144.926,-49.792,74.813,30.671,22.087,29.180,57.265,2.923,61.557,10.355,122.966,-96.377,149.407,-120.410,121.291,-10.701,45.787,-1.361,95.608,-43.838,146.885,-163.707,160.779,-40.777,96.525,16.889,-4.009,18.996,46.337,5.053,28.620,-5.396,-19.985,50.628,-32.488,64.431,-4.300,73.115,-18.573,43.245,27.653,6.279,52.399,4.585,15.624,31.234,61.388,-3.732,60.215,20.330,98.910,-64.947,78.365,-32.793,16.419,13.253,20.060,12.056,10.233,59.558,-28.067,103.307,-33.818,33.893,15.218,65.997,-6.166,87.023,6.081,117.193,-79.942,63.022,17.502,43.617,92.827,-86.085,127.182,5.607,86.168,91.776,52.197,44.894,85.749,52.198,34.943,31.544,30.999,120.736,-90.080,106.636,-29.484,62.504,11.861,49.380,41.059,-8.793,46.264,-15.747,67.408,46.201,-64.244,-0.573,0.003,-0.000,7677.054,549.709,7.281
171,-22.597,-0.103,-92.127,80.198,-81.347,-1.961,-81.923,-55.894,81.127,-202.613,-4.490,-59.437,-30.207,-34.575,27.255,-41.437,-44.598,21.596,-66.693,12.105,-37.730,79.282,-76.770,53.476,76.369,-62.407,14.776,-81.880,91.062,-35.276,32.558,-3.341,29.321,-43.744,60.956,-43.340,-2.974,-28.756,127.742,-114.829,22.972,87.523,-75.448,140.668,-143.008,69.651,-43.318,60.535,-100.978,55.233,-67.782,55.373,-21.220,49.256,31.655,41.280,-20.825,74.944,-31.933,-36.031,74.915,-48.224,35.812,-19.166,54.781,-35.230,128.241,-286.157,178.161,-15.556,75.757,-142.523,20.396,-11.375,8.891,4.501,48.905,-81.664,102.062,-4.341,29.330,19.287,82.286,-52.921,69.259,-33.719,83.263,101.697,-34.654,72.995,-25.233,83.589,-39.722,121.659,-7.327,94.876,3.984,101.681,-26.524,170.887,-87.378,142.806,-19.272,37.346,113.611,40.388,-29.698,234.875,-243.846,157.140,70.105,100.425,-32.476,252.182,-295.478,219.363,-75.366,113.239,46.424,33.432,44.168,86.677,4.424,93.175,15.673,186.124,-145.878,226.145,-182.256,183.588,-16.197,69.305,-2.060,144.714,-66.354,222.329,-247.790,243.359,-61.721,146.102,25.563,-6.068,28.753,70.136,7.648,43.319,-8.168,-30.250,76.632,-49.174,97.525,-6.508,110.669,-28.112,65.457,41.857,9.503,79.312,6.940,23.649,47.277,92.918,-5.649,91.143,30.772,149.713,-98.305,118.614,-49.636,24.852,20.060,30.363,18.248,15.489,90.148,-42.482,156.367,-51.188,51.302,23.034,99.894,-9.334,131.719,9.204,177.386,-121.002,95.391,26.492,66.019,140.505,-130.299,192.505,8.487,130.425,138.914,79.006,67.952,129.791,79.009,52.891,47.745,46.921,182.749,-136.347,161.406,-44.627,94.607,17.954,74.743,62.148,-13.310,70.027,-23.835,102.030,69.931,-97.241,-0.867,0.004,-0.000,11620.154,832.051,11.021
